628,Imperfective Aspect,,{http://purl.org/linguistics/gold/ImperfectiveAspect},{},20,21,23,3,621,ImperfectiveAspect,,{}
629,Inceptive Aspect,,{http://purl.org/linguistics/gold/InceptiveAspect},{},22,23,23,3,621,InceptiveAspect,,{}
87,Money,,{},{},774,775,24,3,81,NOUN.MON,,{}
429,impersonal expletive,"",{https://universaldependencies.org/u/dep/expl-impers.html},{},865,866,24,2,396,expl:impers,expl:impers,{}
802,Third Person Proximative,,{http://purl.org/linguistics/gold/ThirdPersonProximative},{},614,615,24,3,797,ThirdPersonProximative,,{}
296,Def,,{},{},120,121,24,3,293,Def,Def,{}
192,Bantu12,,{},{},182,183,24,3,180,Bantu12,Bantu12,{}
653,Accusative Case,,{http://purl.org/linguistics/gold/AccusativeCase},{},374,375,24,3,649,AccusativeCase,,{}
274,Per,,{},{},88,89,24,3,243,Per,Per,{}
682,Lative Case,,{http://purl.org/linguistics/gold/LativeCase},{},432,433,24,3,649,LativeCase,,{}
658,Comitative Case,,{http://purl.org/linguistics/gold/ComitativeCase},{},384,385,24,3,649,ComitativeCase,,{}
197,Bantu17,,{},{},192,193,24,3,180,Bantu17,Bantu17,{}
799,Second Person,,{http://purl.org/linguistics/gold/SecondPerson},{},608,609,24,3,797,SecondPerson,,{}
663,Dative Case,,{http://purl.org/linguistics/gold/DativeCase},{},394,395,24,3,649,DativeCase,,{}
750,Force,,{},{},511,532,24,2,588,,,{}
670,Inablative Case,,{http://purl.org/linguistics/gold/InablativeCase},{},408,409,24,3,649,InablativeCase,,{}
689,Possessed Case,,{http://purl.org/linguistics/gold/PossessedCase},{},446,447,24,3,649,PossessedCase,,{}
657,Benefactive Case,,{http://purl.org/linguistics/gold/BenefactiveCase},{},382,383,24,3,649,BenefactiveCase,,{}
768,Human Gender,,{http://purl.org/linguistics/gold/HumanGender},{},540,541,24,3,761,HumanGender,,{}
638,Quantificational Aspect,,{http://purl.org/linguistics/gold/QuantificationalAspect},{},42,43,23,3,621,QuantificationalAspect,,{}
621,Aspect,"Aspect is a feature that specifies duration of the action in time, whether the action has been completed etc.",{https://universaldependencies.org/u/feat/Aspect.html},{},3,50,23,2,326,Aspect,Aspect,{}
596,Hodiernal Past Tense,,{http://purl.org/linguistics/gold/HodiernalPastTense},{},114,115,23,3,589,HodiernalPastTense,,{}
606,Pre Hodiernal Past Tense,,{http://purl.org/linguistics/gold/PreHodiernalPastTense},{},142,143,23,3,589,PreHodiernalPastTense,,{}
830,state,X is a state of Y,{},{},222,223,23,3,329,state,,{}
838,Must Be,Relation must be true in concept.,{},{},236,237,23,3,837,must be,,{}
593,Future Tense,,{http://purl.org/linguistics/gold/FutureTense},{},108,109,23,3,589,FutureTense,,{}
595,Hodiernal Future Tense,,{http://purl.org/linguistics/gold/HodiernalFutureTense},{},112,113,23,3,589,HodiernalFutureTense,,{}
614,Remote Past Tense,,{http://purl.org/linguistics/gold/RemotePastTense},{},160,161,23,3,589,RemotePastTense,,{}
615,Simple Future Tense,,{http://purl.org/linguistics/gold/SimpleFutureTense},{},162,163,23,3,589,SimpleFutureTense,,{}
616,Simple Past Tense,,{http://purl.org/linguistics/gold/SimplePastTense},{},164,165,23,3,589,SimplePastTense,,{}
842,Phrase Types,,{},{},2,17,24,1,13,,,{}
766,Neuter Gender,,{http://purl.org/linguistics/gold/NeuterGender},{},546,547,24,3,761,NeuterGender,,{}
660,Contallative Case,,{http://purl.org/linguistics/gold/ContallativeCase},{},388,389,24,3,649,ContallativeCase,,{}
672,Inessive Case,,{http://purl.org/linguistics/gold/InessiveCase},{},412,413,24,3,649,InessiveCase,,{}
678,Interminative Case,,{http://purl.org/linguistics/gold/InterminativeCase},{},424,425,24,3,649,InterminativeCase,,{}
409,preconjunct,"",{https://universaldependencies.org/u/dep/cc-preconj.html},{},913,914,24,2,396,cc:preconj,cc:preconj,{}
100,An administrative geographic area,,{},{},750,751,24,3,91,PROPN.GEO,,{}
92,An animal,,{},{},752,753,24,3,91,PROPN.ANM,,{}
97,An event,,{},{},754,755,24,3,91,PROPN.EVN,,{}
453,orphan,"",{https://universaldependencies.org/u/dep/orphan.html},{},897,898,24,2,396,orphan,orphan,{}
800,Third Person,,{http://purl.org/linguistics/gold/ThirdPerson},{},610,611,24,3,797,ThirdPerson,,{}
671,Inallative Case,,{http://purl.org/linguistics/gold/InallativeCase},{},410,411,24,3,649,InallativeCase,,{}
801,Third Person Obviative,,{http://purl.org/linguistics/gold/ThirdPersonObviative},{},612,613,24,3,797,ThirdPersonObviative,,{}
759,Volitive Force,,{http://purl.org/linguistics/gold/VolitiveForce},{},530,531,24,3,750,VolitiveForce,,{}
662,Contlative Case,,{http://purl.org/linguistics/gold/ContlativeCase},{},392,393,24,3,649,ContlativeCase,,{}
673,Instrumental Case,,{http://purl.org/linguistics/gold/InstrumentalCase},{},414,415,24,3,649,InstrumentalCase,,{}
316,3,,{},{},294,295,24,3,312,3,3,{}
310,Neg,,{},{},300,301,24,3,309,Neg,Neg,{}
831,manner,"X is carried out in Y(action, experience or process)",{},{},210,211,23,3,329,manner,,{}
814,exists/happens in,X(synset) exists/happens in Y(synset) region,{},{},180,181,23,3,329,in_region_domains,,{}
839,Must not be,Relation must not be true,{},{},238,239,23,3,837,,,{}
457,root,"",{https://universaldependencies.org/u/dep/root.html},{},929,930,24,2,396,root,root,{}
450,oblique argument,"",{https://universaldependencies.org/u/dep/obl-arg.html},{},891,892,24,2,396,obl:arg,obl:arg,{}
424,pronominal quantifier agreeing in case with the noun,"",{https://universaldependencies.org/u/dep/det-nummod.html},{},915,916,24,2,396,det:nummod,det:nummod,{}
416,serial verb compounds,"",{https://universaldependencies.org/u/dep/compound-svc.html},{},931,932,24,2,396,compound:svc,compound:svc,{}
832,material,X(instance) is made of Y(Synset),{},{},212,213,23,3,329,material,,{}
840,Can do or be,X can do or be Y,{},{},230,231,23,3,837,can-do,,{}
427,dislocated elements,"",{https://universaldependencies.org/u/dep/dislocated.html},{},851,852,24,2,396,dislocated,dislocated,{}
428,expletive,"",{https://universaldependencies.org/u/dep/expl.html},{},855,856,24,2,396,expl,expl,{}
110,verb,"A verb is a member of the syntactic class of words that typically signal events and actions, can constitute a minimal predicate in a clause, and govern the number and types of other constituents which may occur in the clause.",{https://universaldependencies.org/u/pos/VERB.html},{},811,812,24,2,77,VERB,VERB,{}
443,nominal subject,"",{https://universaldependencies.org/u/dep/nsubj.html},{},883,884,24,2,396,nsubj,nsubj,{}
845,declarative,"declare a fact, an event, a state or a case for something.",{},{},5,6,24,2,842,,,{}
275,Sbe,,{},{},90,91,24,3,243,Sbe,Sbe,{}
715,Weak Obligative Modality,,{http://purl.org/linguistics/gold/WeakObligativeModality},{},578,579,24,3,705,WeakObligativeModality,,{}
723,Anti Causative Voice,,{http://purl.org/linguistics/gold/AntiCausativeVoice},{},636,637,24,3,719,AntiCausativeVoice,,{}
785,Augmentative Size,,{http://purl.org/linguistics/gold/AugmentativeSize},{},624,625,24,3,784,AugmentativeSize,,{}
677,Interlative Case,,{http://purl.org/linguistics/gold/InterlativeCase},{},422,423,24,3,649,InterlativeCase,,{}
656,Aversive Case,,{http://purl.org/linguistics/gold/AversiveCase},{},380,381,24,3,649,AversiveCase,,{}
769,Masculine Gender,,{http://purl.org/linguistics/gold/MasculineGender},{},544,545,24,3,761,MasculineGender,,{}
761,Gender,,{},{},533,552,24,2,588,,,{}
679,Interterminative Case,,{http://purl.org/linguistics/gold/InterterminativeCase},{},426,427,24,3,649,InterterminativeCase,,{}
685,Nominative Case,,{http://purl.org/linguistics/gold/NominativeCase},{},438,439,24,3,649,NominativeCase,,{}
688,Perlative Case,,{http://purl.org/linguistics/gold/PerlativeCase},{},444,445,24,3,649,PerlativeCase,,{}
721,Active Voice,,{http://purl.org/linguistics/gold/ActiveVoice},{},632,633,24,3,719,ActiveVoice,,{}
706,Abilitative Modality,,{http://purl.org/linguistics/gold/AbilitativeModality},{},554,555,24,3,705,AbilitativeModality,,{}
844,Unknown,Unknown phrase,{},{},3,4,24,2,842,,,{}
702,Terminative Case,,{http://purl.org/linguistics/gold/TerminativeCase},{},472,473,24,3,649,TerminativeCase,,{}
708,Deontic Modality,,{http://purl.org/linguistics/gold/DeonticModality},{},560,561,24,3,705,DeonticModality,,{}
848,Incomplete,A phrase which is cut off.,{},{},15,16,24,2,842,,,{}
846,Imperative,a command,{},{},13,14,24,2,842,,,{}
433,flat multiword expression,"",{https://universaldependencies.org/u/dep/flat.html},{},859,860,24,2,396,flat,flat,{}
833,participant,X is a participant in Y,{},{},216,217,23,3,329,participant,,{}
816,used in things like,X(synset) used in things like Y(synset),{},{},226,227,23,3,329,in_usage_domains,,{}
841,Can't do or be,X can not do or be Y,{},{},232,233,23,3,837,cant,,{}
212,Wol9,,{},{},244,245,24,3,180,Wol9,Wol9,{}
321,Humb,,{},{},310,311,24,3,318,Humb,Humb,{}
224,SingulareTantumNumber,,{https://universaldependencies.org/u/feat/Number.html#Coll},{},266,267,24,3,223,Coll,Coll,{}
199,Bantu19,,{},{},196,197,24,3,180,Bantu19,Bantu19,{}
182,Bantu2,,{},{},198,199,24,3,180,Bantu2,Bantu2,{}
259,Par,,{},{},86,87,24,3,243,Par,Par,{}
430,reflexive pronoun used in reflexive passive,"",{https://universaldependencies.org/u/dep/expl-pass.html},{},925,926,24,2,396,expl:pass,expl:pass,{}
398,relative clause modifier,"",{https://universaldependencies.org/u/dep/acl-relcl.html},{},927,928,24,2,396,acl:relcl,acl:relcl,{}
452,temporal modifier,"",{https://universaldependencies.org/u/dep/obl-tmod.html},{},933,934,24,2,396,obl:tmod,obl:tmod,{}
442,temporal modifier,"",{https://universaldependencies.org/u/dep/nmod-tmod.html},{},935,936,24,2,396,nmod:tmod,nmod:tmod,{}
421,unspecified dependency,"",{https://universaldependencies.org/u/dep/dep.html},{},937,938,24,2,396,dep,dep,{}
396,Universal Features,,{},{},814,941,24,1,13,uf,,{}
836,is known to be,X is known to be Y - a probability statement,{},{},234,235,23,3,837,is-known,,{}
834,participant,X is a secondary(non-focused) participant  of Y,{},{},218,219,23,3,329,participant,,{}
817,has the attribute,X(synset) has the attribute Y(synset),{},{},182,183,23,3,329,attributes,,{}
837,Relation Attributes,"Restrictions, rules and conditions which a relation may take on.",{},{},229,240,23,2,327,,,{}
617,Simple Present Tense,,{http://purl.org/linguistics/gold/SimplePresentTense},{},166,167,23,3,589,SimplePresentTense,,{}
602,Past Perfect Tense,,{http://purl.org/linguistics/gold/PastPerfectTense},{},132,133,23,3,589,PastPerfectTense,,{}
159,Sets,,{},{},284,285,24,3,152,Sets,Sets,{}
179,possessive, It tells whether the word is possessive.,{https://universaldependencies.org/u/feat/Poss.html},{},315,316,24,2,125,Poss,Poss,{}
130,Exc,,{},{},324,325,24,3,126,Exc,Exc,{}
423,pronominal quantifier governing the case of the noun,"",{https://universaldependencies.org/u/dep/det-numgov.html},{},917,918,24,2,396,det:numgov,det:numgov,{}
439,marker,"",{https://universaldependencies.org/u/dep/mark.html},{},877,878,24,2,396,mark,mark,{}
435,names,"",{https://universaldependencies.org/u/dep/flat-name.html},{},879,880,24,2,396,flat:name,flat:name,{}
105,organization/society/institution,,{},{},760,761,24,3,91,PROPN.ORG,,{}
818,entails,X(synset) is followed by Y(synset),{},{},178,179,23,3,329,entailments,,{}
835,causes,X causes Y,{},{},196,197,23,3,329,causes,,{}
589,Tense,,{},{},97,170,23,2,326,,,{}
669,Illative Case,,{http://purl.org/linguistics/gold/IllativeCase},{},406,407,24,3,649,IllativeCase,,{}
655,Allative Case,,{http://purl.org/linguistics/gold/AllativeCase},{},378,379,24,3,649,AllativeCase,,{}
214,Wol11,,{},{},226,227,24,3,180,Wol11,Wol11,{}
233,Sing,,{},{},264,265,24,3,223,Sing,Sing,{}
153,Card,,{},{},272,273,24,3,152,Card,Card,{}
157,Ord,,{},{},280,281,24,3,152,Ord,Ord,{}
418,copula,"",{https://universaldependencies.org/u/dep/cop.html},{},845,846,24,2,396,cop,cop,{}
422,determiner,"",{https://universaldependencies.org/u/dep/det.html},{},847,848,24,2,396,det,det,{}
425,possessive determiner,"",{https://universaldependencies.org/u/dep/det-poss.html},{},909,910,24,2,396,det:poss,det:poss,{}
109,a work of human intelligence,,{},{},748,749,24,3,91,PROPN.WRK,,{}
101,An extra-terrestrial or imaginary place,,{},{},756,757,24,3,91,PROPN.GEX,,{}
819,is caused by,X(synset) is caused by Y(synset),{},{},198,199,23,3,329,causes,,{}
619,Close Future Tense,,{http://purl.org/linguistics/gold/CloseFutureTense},{},98,99,23,3,589,CloseFutureTense,,{}
597,Immediate Future Tense,,{http://purl.org/linguistics/gold/ImmediateFutureTense},{},116,117,23,3,589,ImmediateFutureTense,,{}
600,Non Past Tense,,{http://purl.org/linguistics/gold/NonPastTense},{},126,127,23,3,589,NonPastTense,,{}
601,Past In Past Tense,,{http://purl.org/linguistics/gold/PastInPastTense},{},130,131,23,3,589,PastInPastTense,,{}
603,Past Tense,,{http://purl.org/linguistics/gold/PastTense},{},134,135,23,3,589,PastTense,,{}
608,Present Tense,,{http://purl.org/linguistics/gold/PresentTense},{},148,149,23,3,589,PresentTense,,{}
612,Relative Present Tense,,{http://purl.org/linguistics/gold/RelativePresentTense},{},156,157,23,3,589,RelativePresentTense,,{}
654,Adessive Case,,{http://purl.org/linguistics/gold/AdessiveCase},{},376,377,24,3,649,AdessiveCase,,{}
400,adverbial modifier,"",{https://universaldependencies.org/u/dep/advmod.html},{},819,820,24,2,396,advmod,advmod,{}
404,appositional modifier,"",{https://universaldependencies.org/u/dep/appos.html},{},823,824,24,2,396,appos,appos,{}
405,auxiliary,"",{https://universaldependencies.org/u/dep/aux_.html},{},825,826,24,2,396,aux,aux,{}
407,case marking,"",{https://universaldependencies.org/u/dep/case.html},{},827,828,24,2,396,case,case,{}
820,is related to,X(synset) is related to Y(synset),{},{},200,201,23,3,329,also_sees,,{}
613,Remote Future Tense,,{http://purl.org/linguistics/gold/RemoteFutureTense},{},158,159,23,3,589,RemoteFutureTense,,{}
226,Dual,,{},{},250,251,24,3,223,Dual,Dual,{}
227,Grpa,,{},{},252,253,24,3,223,Grpa,Grpa,{}
230,Pauc,,{},{},258,259,24,3,223,Pauc,Pauc,{}
160,animacy,"Similarly to Gender (and to the African noun classes), animacy is usually a lexical feature of nouns and inflectional feature of other parts of speech (pronouns, adjectives, determiners, numerals, verbs) that mark agreement with nouns.",{https://universaldependencies.org/u/feat/Animacy.html},{},23,32,24,2,125,Animacy,Animacy,{}
250,Cau,,{},{},50,51,24,3,243,Cau,Cau,{}
267,Del,,{},{},60,61,24,3,243,Del,Del,{}
661,Conterminative Case,,{http://purl.org/linguistics/gold/ConterminativeCase},{},390,391,24,3,649,ConterminativeCase,,{}
664,Delative Case,,{http://purl.org/linguistics/gold/DelativeCase},{},396,397,24,3,649,DelativeCase,,{}
674,Interablative Case,,{http://purl.org/linguistics/gold/InterablativeCase},{},416,417,24,3,649,InterablativeCase,,{}
821,is similar to,X(synset) is similar to Y(synset),{},{},202,203,23,3,329,similar_tos,,{}
622,Completive Aspect,,{http://purl.org/linguistics/gold/CompletiveAspect},{},4,5,23,3,621,CompletiveAspect,,{}
642,Indicative Mood,,{http://purl.org/linguistics/gold/IndicativeMood},{},66,67,23,3,165,IndicativeMood,,{}
590,Future In Future Tense,,{http://purl.org/linguistics/gold/FutureInFutureTense},{},102,103,23,3,589,FutureInFutureTense,,{}
604,Perfect Tense,,{http://purl.org/linguistics/gold/PerfectTense},{},136,137,23,3,589,PerfectTense,,{}
306,Equ,,{},{},132,133,24,3,303,Equ,Equ,{}
284,Bfoc,,{},{},348,349,24,3,281,Bfoc,Bfoc,{}
676,Interessive Case,,{http://purl.org/linguistics/gold/InteressiveCase},{},420,421,24,3,649,InteressiveCase,,{}
684,Malefactive Case,,{http://purl.org/linguistics/gold/MalefactiveCase},{},436,437,24,3,649,MalefactiveCase,,{}
420,clausal passive subject,"",{https://universaldependencies.org/u/dep/csubj-pass.html},{},835,836,24,2,396,csubj:pass,csubj:pass,{}
419,clausal subject,"",{https://universaldependencies.org/u/dep/csubj.html},{},837,838,24,2,396,csubj,csubj,{}
822,is a kind of,X is a kind of Y,{},{},186,187,23,3,329,hyponym,,{}
591,Future In Past Tense,,{http://purl.org/linguistics/gold/FutureInPastTense},{},104,105,23,3,589,FutureInPastTense,,{}
592,Future Perfect Tense,,{http://purl.org/linguistics/gold/FuturePerfectTense},{},106,107,23,3,589,FuturePerfectTense,,{}
594,Hesternal Past Tense,,{http://purl.org/linguistics/gold/HesternalPastTense},{},110,111,23,3,589,HesternalPastTense,,{}
767,Vegetable Gender,,{http://purl.org/linguistics/gold/VegetableGender},{},550,551,24,3,761,VegetableGender,,{}
797,Person,,{},{},601,616,24,2,588,,,{}
805,Polarity,,{},{},617,622,24,2,588,,,{}
807,Positive Polarity,,{http://purl.org/linguistics/gold/PositivePolarity},{},620,621,24,3,805,PositivePolarity,,{}
808,Evaluative,,{},{},479,484,24,2,588,,,{}
810,Preferred Evaluative,,{http://purl.org/linguistics/gold/PreferredEvaluative},{},482,483,24,3,808,PreferredEvaluative,,{}
823,is a supertype of,X is a supertype of Y,{},{},192,193,23,3,329,Hypernym,,{}
626,Frequentive Aspect,,{http://purl.org/linguistics/gold/FrequentiveAspect},{},12,13,23,3,621,FrequentiveAspect,,{}
281,voice,"Voice is typically a feature of verbs. It may also occur with other parts of speech (nouns, adjectives, adverbs), depending on whether borderline word forms such as gerunds and participles are classified as verbs or as the other category.",{https://universaldependencies.org/u/feat/Voice.html},{},343,364,24,2,125,Voice,Voice,{}
446,numeric modifier governing the case of the noun,"",{https://universaldependencies.org/u/dep/nummod-gov.html},{},887,888,24,2,396,nummod:gov,nummod:gov,{}
448,oblique nominal,"",{https://universaldependencies.org/u/dep/obl.html},{},893,894,24,2,396,obl,obl,{}
82,Address,,{},{},764,765,24,3,81,NOUN.ADR,,{}
824,is a part of,X is a part of Y,{},{},188,189,23,3,329,part holonym,,{}
624,Distributive Aspect,,{http://purl.org/linguistics/gold/DistributiveAspect},{},8,9,23,3,621,DistributiveAspect,,{}
620,Near Future Tense,,{http://purl.org/linguistics/gold/NearFutureTense},{},122,123,23,3,589,NearFutureTense,,{}
610,Relative Future Tense,,{http://purl.org/linguistics/gold/RelativeFutureTense},{},152,153,23,3,589,RelativeFutureTense,,{}
611,Relative Past Tense,,{http://purl.org/linguistics/gold/RelativePastTense},{},154,155,23,3,589,RelativePastTense,,{}
618,Still Tense,,{http://purl.org/linguistics/gold/StillTense},{},168,169,23,3,589,StillTense,,{}
680,Intertranslative Case,,{http://purl.org/linguistics/gold/IntertranslativeCase},{},428,429,24,3,649,IntertranslativeCase,,{}
410,clausal complement,"",{https://universaldependencies.org/u/dep/ccomp.html},{},831,832,24,2,396,ccomp,ccomp,{}
397,clausal modifier of noun (adnominal clause),"",{https://universaldependencies.org/u/dep/acl.html},{},833,834,24,2,396,acl,acl,{}
401,"emphasizing word, intensifier","",{https://universaldependencies.org/u/dep/advmod-emph.html},{},853,854,24,2,396,advmod:emph,advmod:emph,{}
458,vocative,"",{https://universaldependencies.org/u/dep/vocative.html},{},939,940,24,2,396,vocative,vocative,{}
665,Elative Case,,{http://purl.org/linguistics/gold/ElativeCase},{},398,399,24,3,649,ElativeCase,,{}
666,Ergative Case,,{http://purl.org/linguistics/gold/ErgativeCase},{},400,401,24,3,649,ErgativeCase,,{}
675,Interallative Case,,{http://purl.org/linguistics/gold/InterallativeCase},{},418,419,24,3,649,InterallativeCase,,{}
667,Essive Case,,{http://purl.org/linguistics/gold/EssiveCase},{},402,403,24,3,649,EssiveCase,,{}
681,Intranslative Case,,{http://purl.org/linguistics/gold/IntranslativeCase},{},430,431,24,3,649,IntranslativeCase,,{}
668,Genitive Case,,{http://purl.org/linguistics/gold/GenitiveCase},{},404,405,24,3,649,GenitiveCase,,{}
683,Locative Case,,{http://purl.org/linguistics/gold/LocativeCase},{},434,435,24,3,649,LocativeCase,,{}
625,Durative Aspect,,{http://purl.org/linguistics/gold/DurativeAspect},{},10,11,23,3,621,DurativeAspect,,{}
630,Iterative Aspect,,{http://purl.org/linguistics/gold/IterativeAspect},{},26,27,23,3,621,IterativeAspect,,{}
631,Non Progressive Aspect,,{http://purl.org/linguistics/gold/NonProgressiveAspect},{},28,29,23,3,621,NonProgressiveAspect,,{}
632,Perfective Aspect,,{http://purl.org/linguistics/gold/PerfectiveAspect},{},32,33,23,3,621,PerfectiveAspect,,{}
633,Phasal Aspect,,{http://purl.org/linguistics/gold/PhasalAspect},{},34,35,23,3,621,PhasalAspect,,{}
634,Progressive Aspect,,{http://purl.org/linguistics/gold/ProgressiveAspect},{},38,39,23,3,621,ProgressiveAspect,,{}
247,Nom,,{},{},84,85,24,3,243,Nom,Nom,{}
690,Subablative Case,,{http://purl.org/linguistics/gold/SubablativeCase},{},448,449,24,3,649,SubablativeCase,,{}
696,Superablative Case,,{http://purl.org/linguistics/gold/SuperablativeCase},{},460,461,24,3,649,SuperablativeCase,,{}
697,Superallative Case,,{http://purl.org/linguistics/gold/SuperallativeCase},{},462,463,24,3,649,SuperallativeCase,,{}
704,Vocative Case,,{http://purl.org/linguistics/gold/VocativeCase},{},476,477,24,3,649,VocativeCase,,{}
698,Superessive Case,,{http://purl.org/linguistics/gold/SuperessiveCase},{},464,465,24,3,649,SuperessiveCase,,{}
691,Suballative Case,,{http://purl.org/linguistics/gold/SuballativeCase},{},450,451,24,3,649,SuballativeCase,,{}
699,Superlative Case,,{http://purl.org/linguistics/gold/SuperlativeCase},{},466,467,24,3,649,SuperlativeCase,,{}
692,Subessive Case,,{http://purl.org/linguistics/gold/SubessiveCase},{},452,453,24,3,649,SubessiveCase,,{}
693,Sublative Case,,{http://purl.org/linguistics/gold/SublativeCase},{},454,455,24,3,649,SublativeCase,,{}
694,Subterminative Case,,{http://purl.org/linguistics/gold/SubterminativeCase},{},456,457,24,3,649,SubterminativeCase,,{}
434,foreign words,"",{https://universaldependencies.org/u/dep/flat-foreign.html},{},861,862,24,2,396,flat:foreign,flat:foreign,{}
447,object,"",{https://universaldependencies.org/u/dep/obj.html},{},889,890,24,2,396,obj,obj,{}
635,Semelfactive Aspect,,{http://purl.org/linguistics/gold/SemelfactiveAspect},{},44,45,23,3,621,SemelfactiveAspect,,{}
636,Simultaneous Aspect,,{http://purl.org/linguistics/gold/SimultaneousAspect},{},46,47,23,3,621,SimultaneousAspect,,{}
637,Terminative Aspect,,{http://purl.org/linguistics/gold/TerminativeAspect},{},48,49,23,3,621,TerminativeAspect,,{}
640,Dubitive Mood,,{http://purl.org/linguistics/gold/DubitiveMood},{},58,59,23,3,165,DubitiveMood,,{}
641,Epistemic Modality,,{http://purl.org/linguistics/gold/EpistemicModality},{},60,61,23,3,165,EpistemicModality,,{}
86,Measure,,{},{},772,773,24,3,81,NOUN.MEA,,{}
455,punctuation,"",{https://universaldependencies.org/u/dep/punct.html},{},919,920,24,2,396,punct,punct,{}
103,A mass media,,{},{},740,741,24,3,91,PROPN.MMD,,{}
700,Superterminative Case,,{http://purl.org/linguistics/gold/SuperterminativeCase},{},468,469,24,3,649,SuperterminativeCase,,{}
701,Supertranslative Case,,{http://purl.org/linguistics/gold/SupertranslativeCase},{},470,471,24,3,649,SupertranslativeCase,,{}
